up_date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stock
2020-03-24,2344.439941,2449.709961,2344.439941,2447.330078,7547350000,0,0,S&P500
2020-03-24,19722.18945,20737.69922,19649.25,20704.91016,799340000,0,0,Dow Jones
2020-03-24,7196.149902,7418.370117,7169.859863,7417.859863,4417380000,0,0,Nasdaq
2020-03-25,2457.77002,2571.419922,2407.530029,2475.560059,8285670000,0,0,S&P500
2020-03-25,21050.33984,22019.92969,20538.33984,21200.55078,796320000,0,0,Dow Jones
2020-03-25,7421.359863,7671.209961,7276.399902,7384.299805,4666440000,0,0,Nasdaq
2020-03-26,2501.290039,2637.01001,2500.719971,2630.070068,7753160000,0,0,S&P500
2020-03-26,21468.38086,22595.06055,21427.09961,22552.16992,705180000,0,0,Dow Jones
2020-03-26,7462.209961,7809.830078,7462.209961,7797.540039,3999850000,0,0,Nasdaq
2020-03-27,2555.870117,2615.909912,2520.02002,2541.469971,6194330000,0,0,S&P500
2020-03-27,21898.4707,22327.57031,21469.26953,21636.7793,588830000,0,0,Dow Jones
2020-03-27,7554.25,7716.240234,7491.140137,7502.379883,3977010000,0,0,Nasdaq
2020-03-30,2558.97998,2631.800049,2545.280029,2626.649902,5746220000,0,0,S&P500
2020-03-30,21678.2207,22378.08984,21522.08008,22327.48047,545540000,0,0,Dow Jones
2020-03-30,7583.459961,7784.350098,7539.970215,7774.149902,3846900000,0,0,Nasdaq
2020-03-31,2614.689941,2641.389893,2571.149902,2584.590088,6568290000,0,0,S&P500
2020-03-31,22208.41992,22480.36914,21852.08008,21917.16016,571210000,0,0,Dow Jones
2020-03-31,7740.060059,7880.310059,7642.859863,7700.100098,4059700000,0,0,Nasdaq
2020-04-01,2498.080078,2522.75,2447.48999,2470.5,5947900000,0,0,S&P500
2020-04-01,21227.38086,21487.24023,20784.42969,20943.50977,506680000,0,0,Dow Jones
2020-04-01,7459.5,7566.370117,7301.97998,7360.580078,3685510000,0,0,Nasdaq
2020-04-02,2458.540039,2533.219971,2455.790039,2526.899902,6454990000,0,0,S&P500
2020-04-02,20819.46094,21477.76953,20735.01953,21413.43945,529540000,0,0,Dow Jones
2020-04-02,7317.450195,7501.700195,7307.950195,7487.310059,3608190000,0,0,Nasdaq
2020-04-03,2514.919922,2538.179932,2459.959961,2488.649902,6087190000,0,0,S&P500
2020-04-03,21285.92969,21447.81055,20863.08984,21052.5293,450010000,0,0,Dow Jones
2020-04-03,7477.27002,7518.720215,7288.109863,7373.080078,3279100000,0,0,Nasdaq
2020-04-06,2578.280029,2676.850098,2574.570068,2663.679932,6391860000,0,0,S&P500
2020-04-06,21693.63086,22783.44922,21693.63086,22679.99023,610760000,0,0,Dow Jones
2020-04-06,7660.169922,7938.330078,7617.790039,7913.240234,3849100000,0,0,Nasdaq
2020-04-07,2738.649902,2756.889893,2657.669922,2659.409912,7040720000,0,0,S&P500
2020-04-07,23537.43945,23617.24023,22634.44922,22653.85938,594660000,0,0,Dow Jones
2020-04-07,8129.990234,8146.430176,7881.220215,7887.259766,4069410000,0,0,Nasdaq
2020-04-08,2685,2760.75,2663.300049,2749.97998,5856370000,0,0,S&P500
2020-04-08,22893.4707,23513.40039,22682.99023,23433.57031,472740000,0,0,Dow Jones
2020-04-08,7975.720215,8114.430176,7901.939941,8090.899902,3470730000,0,0,Nasdaq
2020-04-09,2776.98999,2818.570068,2762.360107,2789.820068,7880140000,0,0,S&P500
2020-04-09,23690.66016,24008.99023,23504.08984,23719.36914,566400000,0,0,Dow Jones
2020-04-09,8169.009766,8227.910156,8072.319824,8153.580078,4123670000,0,0,Nasdaq
2020-04-13,2782.459961,2782.459961,2721.169922,2761.629883,5274310000,0,0,S&P500
2020-04-13,23698.92969,23698.92969,23095.34961,23390.76953,394320000,0,0,Dow Jones
2020-04-13,8127.689941,8200.44043,8035.950195,8192.419922,3146860000,0,0,Nasdaq
2020-04-14,2805.100098,2851.850098,2805.100098,2846.060059,5567400000,0,0,S&P500
2020-04-14,23690.57031,24040.58008,23683.43945,23949.75977,485910000,0,0,Dow Jones
2020-04-14,8353.209961,8531.110352,8338.080078,8515.740234,3732820000,0,0,Nasdaq
2020-04-15,2795.639893,2801.879883,2761.540039,2783.360107,5203390000,0,0,S&P500
2020-04-15,23600.7207,23649.7207,23233.32031,23504.34961,437630000,0,0,Dow Jones
2020-04-15,8355.959961,8464.660156,8308.790039,8393.179688,3333750000,0,0,Nasdaq
2020-04-16,2799.340088,2806.51001,2764.320068,2799.550049,5179990000,0,0,S&P500
2020-04-16,23543.66016,23598.08008,23211.38086,23537.67969,471050000,0,0,Dow Jones
2020-04-16,8479.110352,8560.160156,8393.269531,8532.360352,3995870000,0,0,Nasdaq
2020-04-17,2842.429932,2879.219971,2830.879883,2874.560059,5792140000,0,0,S&P500
2020-04-17,23817.15039,24264.21094,23817.15039,24242.49023,525950000,0,0,Dow Jones
2020-04-17,8667.480469,8670.299805,8531.69043,8650.139648,4335020000,0,0,Nasdaq
2020-04-20,2845.620117,2868.97998,2820.429932,2823.159912,5220160000,0,0,S&P500
2020-04-20,24095.09961,24108.68945,23627.18945,23650.43945,423410000,0,0,Dow Jones
2020-04-20,8553.379883,8684.910156,8553.379883,8560.730469,3796950000,0,0,Nasdaq
2020-04-21,2784.810059,2785.540039,2727.100098,2736.560059,5075830000,0,0,S&P500
2020-04-21,23365.25,23365.25,22941.88086,23018.88086,485140000,0,0,Dow Jones
2020-04-21,8460.69043,8480.290039,8215.69043,8263.230469,3756290000,0,0,Nasdaq
2020-04-22,2787.889893,2815.100098,2775.949951,2799.310059,5049660000,0,0,S&P500
2020-04-22,23437.33984,23613.09961,23339.59961,23475.82031,352880000,0,0,Dow Jones
2020-04-22,8434.549805,8537.30957,8404.540039,8495.379883,3025060000,0,0,Nasdaq
2020-04-23,2810.419922,2844.899902,2794.26001,2797.800049,5756520000,0,0,S&P500
2020-04-23,23543.08984,23885.35938,23483.34961,23515.25977,389290000,0,0,Dow Jones
2020-04-23,8528.839844,8635.230469,8475.200195,8494.75,3734720000,0,0,Nasdaq
2020-04-24,2812.639893,2842.709961,2791.76001,2836.73999,5374480000,0,0,S&P500
2020-04-24,23628.24023,23826,23417.67969,23775.26953,376020000,0,0,Dow Jones
2020-04-24,8530.080078,8642.929688,8464.419922,8634.519531,3673170000,0,0,Nasdaq
2020-04-27,2854.649902,2887.719971,2852.889893,2878.47998,5194260000,0,0,S&P500
2020-04-27,23866.15039,24207.65039,23840.60938,24133.7793,389390000,0,0,Dow Jones
2020-04-27,8717.980469,8754.570313,8697.370117,8730.160156,3678460000,0,0,Nasdaq
2020-04-28,2909.959961,2921.149902,2860.709961,2863.389893,5672880000,0,0,S&P500
2020-04-28,24357.16992,24512.24023,24031.19922,24101.55078,400250000,0,0,Dow Jones
2020-04-28,8825.69043,8830.570313,8600.700195,8607.730469,3707540000,0,0,Nasdaq
2020-04-29,2918.459961,2954.860107,2912.159912,2939.51001,6620140000,0,0,S&P500
2020-04-29,24490.36914,24764.76953,24453.99023,24633.85938,455290000,0,0,Dow Jones
2020-04-29,8802.700195,8957.269531,8765.009766,8914.709961,4378540000,0,0,Nasdaq
2020-04-30,2930.909912,2930.909912,2892.469971,2912.429932,6523120000,0,0,S&P500
2020-04-30,24585.57031,24585.57031,24186.90039,24345.7207,487840000,0,0,Dow Jones
2020-04-30,8911.019531,8926.110352,8825.830078,8889.549805,4316380000,0,0,Nasdaq
2020-05-01,2869.090088,2869.090088,2821.610107,2830.709961,4753160000,0,0,S&P500
2020-05-01,24120.7793,24120.7793,23645.30078,23723.68945,418160000,0,0,Dow Jones
2020-05-01,8681.290039,8754.459961,8566.839844,8604.950195,3722520000,0,0,Nasdaq
2020-05-04,2815.01001,2844.23999,2797.850098,2842.73999,4723140000,0,0,S&P500
2020-05-04,23581.55078,23769.56055,23361.16016,23749.75977,355360000,0,0,Dow Jones
2020-05-04,8555.320313,8715.820313,8537.830078,8710.709961,3422150000,0,0,Nasdaq
2020-05-05,2868.879883,2898.22998,2863.550049,2868.439941,5129590000,0,0,S&P500
2020-05-05,23958.88086,24169.7207,23868.91016,23883.08984,369710000,0,0,Dow Jones
2020-05-05,8809.660156,8909.959961,8781.30957,8809.120117,3913360000,0,0,Nasdaq
2020-05-06,2883.139893,2891.110107,2847.649902,2848.419922,4861920000,0,0,S&P500
2020-05-06,23978.88086,24054.58984,23661.14063,23664.64063,377450000,0,0,Dow Jones
2020-05-06,8874.700195,8933.25,8819.370117,8854.389648,3620030000,0,0,Nasdaq
2020-05-07,2878.26001,2901.919922,2876.47998,2881.189941,5164640000,0,0,S&P500
2020-05-07,23837.21094,24094.61914,23834.39063,23875.89063,369890000,0,0,Dow Jones
2020-05-07,8973.780273,9015.990234,8932.860352,8979.660156,3762070000,0,0,Nasdaq
2020-05-08,2908.830078,2932.159912,2902.879883,2929.800049,4857160000,0,0,S&P500
2020-05-08,24107.82031,24349.90039,24107.05078,24331.32031,335760000,0,0,Dow Jones
2020-05-08,9056.889648,9125.980469,9018.209961,9121.320313,3777340000,0,0,Nasdaq
2020-05-11,2915.459961,2944.25,2903.439941,2930.189941,4807320000,0,0,S&P500
2020-05-11,24256.44922,24366.21094,24070.2207,24221.99023,352400000,0,0,Dow Jones
2020-05-11,9054.910156,9241.919922,9053.169922,9192.339844,3898690000,0,0,Nasdaq
2020-05-12,2939.5,2945.820068,2869.590088,2870.120117,5107710000,0,0,S&P500
2020-05-12,24292.83984,24382.08984,23761.58008,23764.7793,359480000,0,0,Dow Jones
2020-05-12,9225.150391,9250.959961,9000.070313,9002.549805,4315070000,0,0,Nasdaq
2020-05-13,2865.860107,2874.139893,2793.149902,2820,6143130000,0,0,S&P500
2020-05-13,23702.16016,23708.90039,23067.64063,23247.9707,469950000,0,0,Dow Jones
2020-05-13,9006.049805,9074.160156,8752.679688,8863.169922,4244110000,0,0,Nasdaq
2020-05-14,2794.540039,2852.800049,2766.639893,2852.5,5641920000,0,0,S&P500
2020-05-14,23049.06055,23630.85938,22789.61914,23625.33984,472700000,0,0,Dow Jones
2020-05-14,8788.040039,8945.709961,8705.25,8943.719727,3945080000,0,0,Nasdaq
2020-05-15,2829.949951,2865.01001,2816.780029,2863.699951,5477040000,0,0,S&P500
2020-05-15,23454.83008,23730.08008,23354.15039,23685.41992,491510000,0,0,Dow Jones
2020-05-15,8839.990234,9018.400391,8821.379883,9014.55957,4221500000,0,0,Nasdaq
2020-05-18,2913.860107,2968.090088,2913.860107,2953.909912,6364290000,0,0,S&P500
2020-05-18,24059.98047,24708.53906,24059.98047,24597.36914,484190000,0,0,Dow Jones
2020-05-18,9177.150391,9267.219727,9154.349609,9234.830078,4318310000,0,0,Nasdaq
2020-05-19,2948.590088,2964.209961,2922.350098,2922.939941,4969330000,0,0,S&P500
2020-05-19,24577.48047,24599.5,24202.96094,24206.85938,374100000,0,0,Dow Jones
2020-05-19,9227.459961,9317.25,9183.25,9185.099609,4144770000,0,0,Nasdaq
2020-05-20,2953.629883,2980.290039,2953.629883,2971.610107,4992970000,0,0,S&P500
2020-05-20,24455.93945,24649.48047,24455.93945,24575.90039,366510000,0,0,Dow Jones
2020-05-20,9305.620117,9392.820313,9304.200195,9375.780273,4292470000,0,0,Nasdaq
2020-05-21,2969.949951,2978.5,2938.570068,2948.51001,4966940000,0,0,S&P500
2020-05-21,24564.26953,24718.46094,24370.88086,24474.11914,346770000,0,0,Dow Jones
2020-05-21,9375.19043,9405.25,9254.849609,9284.879883,3725950000,0,0,Nasdaq
2020-05-22,2948.050049,2956.76001,2933.590088,2955.449951,3952800000,0,0,S&P500
2020-05-22,24461.98047,24481.64063,24294.07031,24465.16016,255660000,0,0,Dow Jones
2020-05-22,9278.549805,9328.280273,9239.410156,9324.589844,3641830000,0,0,Nasdaq
2020-05-26,3004.080078,3021.719971,2988.169922,2991.77002,5837060000,0,0,S&P500
2020-05-26,24781.83984,25176.41992,24781.83984,24995.10938,424380000,0,0,Dow Jones
2020-05-26,9501.209961,9501.209961,9333.160156,9340.219727,4432310000,0,0,Nasdaq
2020-05-27,3015.649902,3036.25,2969.75,3036.129883,6371230000,0,0,S&P500
2020-05-27,25298.63086,25551.56055,25009.86914,25548.26953,411230000,0,0,Dow Jones
2020-05-27,9346.120117,9414.620117,9144.280273,9412.360352,4462450000,0,0,Nasdaq
2020-05-28,3046.610107,3068.669922,3023.399902,3029.72998,5402670000,0,0,S&P500
2020-05-28,25697.35938,25758.78906,25358.73047,25400.64063,377800000,0,0,Dow Jones
2020-05-28,9392.990234,9523.639648,9345.280273,9368.990234,4064220000,0,0,Nasdaq
2020-05-29,3025.169922,3049.169922,2998.610107,3044.310059,7275080000,0,0,S&P500
2020-05-29,25324.15039,25482.80078,25031.66992,25383.10938,527620000,0,0,Dow Jones
2020-05-29,9382.349609,9505.549805,9324.730469,9489.870117,423570000,0,0,Nasdaq
2020-06-01,3038.780029,3062.179932,3031.540039,3055.72998,4673410000,0,0,S&P500
2020-06-01,25342.99023,25508.83008,25220.66016,25475.01953,338310000,0,0,Dow Jones
2020-06-01,9471.419922,9571.280273,9462.320313,9552.049805,3824770000,0,0,Nasdaq
2020-06-02,3064.780029,3081.070068,3051.639893,3080.820068,5187230000,0,0,S&P500
2020-06-02,25582.51953,25743.13086,25523.74023,25742.65039,352610000,0,0,Dow Jones
2020-06-02,9566.530273,9611.219727,9472.080078,9608.379883,3962460000,0,0,Nasdaq
2020-06-03,3098.899902,3130.939941,3098.899902,3122.870117,5989560000,0,0,S&P500
2020-06-03,25906.88086,26337.75,25906.88086,26269.89063,398790000,0,0,Dow Jones
2020-06-03,9651.860352,9707.780273,9627.169922,9682.910156,4638380000,0,0,Nasdaq
2020-06-04,3111.560059,3128.909912,3090.409912,3112.350098,6428130000,0,0,S&P500
2020-06-04,26226.49023,26384.09961,26082.31055,26281.82031,372190000,0,0,Dow Jones
2020-06-04,9649.650391,9716.139648,9560.410156,9615.80957,6074320000,0,0,Nasdaq
2020-06-05,3163.840088,3211.719971,3163.840088,3193.929932,8617590000,0,0,S&P500
2020-06-05,26836.80078,27338.30078,26836.80078,27110.98047,542310000,0,0,Dow Jones
2020-06-05,9703.540039,9845.69043,9685.349609,9814.080078,6572850000,0,0,Nasdaq
2020-06-08,3199.919922,3233.129883,3196,3232.389893,8437380000,0,0,S&P500
2020-06-08,27232.92969,27580.21094,27232.48047,27572.43945,430200000,0,0,Dow Jones
2020-06-08,9823.44043,9927.129883,9780.610352,9924.75,6143120000,0,0,Nasdaq
2020-06-09,3213.320068,3222.709961,3193.110107,3207.179932,6382620000,0,0,S&P500
2020-06-09,27447.36914,27447.36914,27151.06055,27272.30078,381430000,0,0,Dow Jones
2020-06-09,9867.19043,10002.5,9863.269531,9953.75,5281860000,0,0,Nasdaq
2020-06-10,3213.419922,3223.27002,3181.48999,3190.139893,6570840000,0,0,S&P500
2020-06-10,27251.89063,27355.2207,26938.05078,26989.99023,448930000,0,0,Dow Jones
2020-06-10,10012.32031,10086.88965,9962.580078,10020.34961,5128400000,0,0,Nasdaq
2020-06-11,3123.530029,3123.530029,2999.48999,3002.100098,7018890000,0,0,S&P500
2020-06-11,26282.50977,26294.08008,25082.7207,25128.16992,647780000,0,0,Dow Jones
2020-06-11,9791.240234,9868.080078,9491.30957,9492.730469,5271000000,0,0,Nasdaq
2020-06-12,3071.040039,3088.419922,2984.469971,3041.310059,5832250000,0,0,S&P500
2020-06-12,25659.41992,25965.55078,25078.41016,25605.53906,514440000,0,0,Dow Jones
2020-06-12,9715.870117,9768.639648,9413.620117,9588.80957,4366190000,0,0,Nasdaq
2020-06-15,2993.76001,3079.76001,2965.659912,3066.590088,5740660000,0,0,S&P500
2020-06-15,25270.39063,25891.58008,24843.17969,25763.16016,461230000,0,0,Dow Jones
2020-06-15,9426.900391,9756.070313,9403,9726.019531,4440650000,0,0,Nasdaq
2020-06-16,3131,3153.449951,3076.060059,3124.73999,5829240000,0,0,S&P500
2020-06-16,26326.67969,26611.0293,25811.69922,26289.98047,489500000,0,0,Dow Jones
2020-06-16,9949.780273,9963.629883,9748.379883,9895.870117,4639860000,0,0,Nasdaq
2020-06-17,3136.129883,3141.159912,3108.030029,3113.48999,4549390000,0,0,S&P500
2020-06-17,26330.51953,26400.07031,26068.41016,26119.60938,328830000,0,0,Dow Jones
2020-06-17,9943.30957,9991.209961,9891.80957,9910.530273,4249680000,0,0,Nasdaq
2020-06-18,3101.639893,3120,3093.51001,3115.340088,4429030000,0,0,S&P500
2020-06-18,26016.44922,26154.19922,25848.5293,26080.09961,328390000,0,0,Dow Jones
2020-06-18,9892.480469,9959.200195,9885.660156,9943.049805,4294740000,0,0,Nasdaq
2020-06-19,3140.290039,3155.530029,3083.110107,3097.73999,8327780000,0,0,S&P500
2020-06-19,26213.09961,26451.43945,25759.66016,25871.46094,669390000,0,0,Dow Jones
2020-06-19,10042.12988,10053.91016,9872.94043,9946.120117,6068130000,0,0,Nasdaq
2020-06-22,3094.419922,3120.919922,3079.389893,3117.860107,4665380000,0,0,S&P500
2020-06-22,25865.08008,26059.81055,25667.67969,26024.96094,351780000,0,0,Dow Jones
2020-06-22,9945.490234,10059.61035,9916.599609,10056.48047,4468000000,0,0,Nasdaq
2020-06-23,3138.699951,3154.899902,3127.120117,3131.290039,4704830000,0,0,S&P500
2020-06-23,26159.39063,26314.9707,26105.9707,26156.09961,389980000,0,0,Dow Jones
2020-06-23,10130.83008,10221.84961,10112.44043,10131.37012,5712450000,0,0,Nasdaq
2020-06-24,3114.399902,3115.01001,3032.129883,3050.330078,5587200000,0,0,S&P500
2020-06-24,25992.96094,25992.96094,25296.73047,25445.93945,450120000,0,0,Dow Jones
2020-06-24,10092.91992,10137.5,9842.219727,9909.169922,5549440000,0,0,Nasdaq
2020-06-25,3046.600098,3086.25,3024.01001,3083.76001,4815420000,0,0,S&P500
2020-06-25,25365.2207,25769.60938,25209.78906,25745.59961,384560000,0,0,Dow Jones
2020-06-25,9899.360352,10023.28027,9810.469727,10017,4709620000,0,0,Nasdaq
2020-06-26,3073.199951,3073.72998,3004.629883,3009.050049,8098120000,0,0,S&P500
2020-06-26,25641.68945,25641.68945,24971.0293,25015.55078,640860000,0,0,Dow Jones
2020-06-26,9995.120117,10000.66992,9749.070313,9757.219727,7279230000,0,0,Nasdaq
2020-06-29,3018.590088,3053.889893,2999.73999,3053.23999,4462770000,0,0,S&P500
2020-06-29,25152.44922,25601.15039,25096.16016,25595.80078,378070000,0,0,Dow Jones
2020-06-29,9771.719727,9877.339844,9663.610352,9874.150391,4306120000,0,0,Nasdaq
2020-06-30,3050.199951,3111.51001,3047.830078,3100.290039,4696280000,0,0,S&P500
2020-06-30,25512.42969,25905.38086,25475.14063,25812.88086,410780000,0,0,Dow Jones
2020-06-30,9875.290039,10085.58984,9863.669922,10058.76953,4474000000,0,0,Nasdaq
2020-07-01,3105.919922,3128.439941,3101.169922,3115.860107,4443130000,0,0,S&P500
2020-07-01,25879.38086,26019.31055,25713.60938,25734.9707,373180000,0,0,Dow Jones
2020-07-01,10063.66992,10197.19043,10048.04004,10154.62988,4595970000,0,0,Nasdaq
2020-07-02,3143.639893,3165.810059,3124.52002,3130.01001,4190830000,0,0,S&P500
2020-07-02,25936.44922,26204.41016,25778.11914,25827.35938,349130000,0,0,Dow Jones
2020-07-02,10268.66992,10310.36035,10194.05957,10207.62988,4017530000,0,0,Nasdaq
2020-07-06,3155.290039,3182.590088,3155.290039,3179.719971,4736450000,0,0,S&P500
2020-07-06,25996.08008,26297.5293,25996.08008,26287.0293,340690000,0,0,Dow Jones
2020-07-06,10360.37988,10462.0498,10354.98047,10433.65039,4529480000,0,0,Nasdaq
2020-07-07,3166.439941,3184.149902,3142.929932,3145.320068,4563700000,0,0,S&P500
2020-07-07,26172.00977,26174.92969,25866.58008,25890.17969,346820000,0,0,Dow Jones
2020-07-07,10412.45996,10518.98047,10337.98047,10343.88965,4314110000,0,0,Nasdaq
2020-07-08,3153.070068,3171.800049,3136.530029,3169.939941,4927700000,0,0,S&P500
2020-07-08,25950.06055,26109.49023,25816.25,26067.2793,337300000,0,0,Dow Jones
2020-07-08,10409.34961,10494.62988,10350.95996,10492.5,3999180000,0,0,Nasdaq
2020-07-09,3176.169922,3179.780029,3115.699951,3152.050049,4829020000,0,0,S&P500
2020-07-09,26094.91992,26103.2793,25523.50977,25706.08984,387610000,0,0,Dow Jones
2020-07-09,10563.71973,10578.09961,10379.91016,10547.75,3992920000,0,0,Nasdaq
2020-07-10,3152.469971,3186.820068,3136.219971,3185.040039,4515340000,0,0,S&P500
2020-07-10,25690.34961,26101.32031,25637.5,26075.30078,338170000,0,0,Dow Jones
2020-07-10,10545.91016,10622.34961,10447.00977,10617.44043,3509810000,0,0,Nasdaq
2020-07-13,3205.080078,3235.320068,3149.429932,3155.219971,4890780000,0,0,S&P500
2020-07-13,26225.07031,26639.08984,26044.23047,26085.80078,425320000,0,0,Dow Jones
2020-07-13,10729.91992,10824.78027,10368.04004,10390.83984,4822050000,0,0,Nasdaq
2020-07-14,3141.110107,3200.949951,3127.659912,3197.52002,4476170000,0,0,S&P500
2020-07-14,26044.16992,26690.51953,25994.98047,26642.58984,401640000,0,0,Dow Jones
2020-07-14,10310.25,10497.83008,10182.45996,10488.58008,4419480000,0,0,Nasdaq
2020-07-15,3225.97998,3238.280029,3200.76001,3226.560059,4669760000,0,0,S&P500
2020-07-15,27009.81055,27071.33008,26692.48047,26870.09961,384900000,0,0,Dow Jones
2020-07-15,10576.71973,10604.66992,10420.54004,10550.49023,4610540000,0,0,Nasdaq
2020-07-16,3208.360107,3220.389893,3198.590088,3215.570068,3961230000,0,0,S&P500
2020-07-16,26746.57031,26879.16016,26590.00977,26734.71094,287330000,0,0,Dow Jones
2020-07-16,10443.87012,10499.79004,10364.38965,10473.83008,4237290000,0,0,Nasdaq
2020-07-17,3224.209961,3233.52002,3205.649902,3224.72998,3993830000,0,0,S&P500
2020-07-17,26774.61914,26808.42969,26619.88086,26671.94922,296460000,0,0,Dow Jones
2020-07-17,10500.51953,10532.62012,10421.20996,10503.19043,4334280000,0,0,Nasdaq
2020-07-20,3224.290039,3258.610107,3215.159912,3251.840088,3971200000,0,0,S&P500
2020-07-20,26660.28906,26765.01953,26504.19922,26680.86914,309390000,0,0,Dow Jones
2020-07-20,10526.01953,10783.7998,10488.04004,10767.08984,4274340000,0,0,Nasdaq
2020-07-21,3268.52002,3277.290039,3247.77002,3257.300049,4547960000,0,0,S&P500
2020-07-21,26833.14063,27025.38086,26766.2207,26840.40039,364930000,0,0,Dow Jones
2020-07-21,10837.87988,10839.92969,10650.45996,10680.36035,5311750000,0,0,Nasdaq
2020-07-22,3254.860107,3279.320068,3253.100098,3276.02002,4255190000,0,0,S&P500
2020-07-22,26824.56055,27035.24023,26794.18945,27005.83984,404340000,0,0,Dow Jones
2020-07-22,10687.58008,10745.32031,10627.4502,10706.12988,4074020000,0,0,Nasdaq
2020-07-23,3271.639893,3279.98999,3222.659912,3235.659912,4290460000,0,0,S&P500
